ID_CTE,CLASE,TIENE_ALT,TIENE_APOLO,TIENE_TDC,TIENE_SEGUROS,TIENE_BXI,TIENE_HIJOS,TIENE_AUTOS,TIENE_BIENES,TIENE_ESTUDIOS,TIENE_TELEFONO,TIENE_MAIL,FILENET,TDC_COMPRA,TXN_SUC,TXNS,ACTIVO,NH_N2,NH,TOTAL_ALT,TOTAL_APOLO,TOTAL_TDC,TOTAL_SEGUROS,SDO_CAPTACION,SDO_CORTE,MONTO_NOMINA,PORC_GASTADO,ANIO_ALTA_CTE,GENERACION_CTE,ESTADOCLAV,ESTADODES,FUENTEINGDES,INGRESOSMENDES,SEGMENTOMKTDES,SEXO,ESTADOCIV,REGIMENMAT,FECHA_INFORMACION,FAMILIA,TOTAL_PRODUCTOS,LEYENDA,BANCA,BANCO,NUMEROCIF,VISTA,BXI,EMAIL,HIJOSNUM,AUTOSNUM,BIENESNUM,TRATAMIENTO,NIVELESTDES,ESTATUSDES,TIPOTEL1,CODIGOPOS,ANIO_MES_ALTA_CTE,ANIO_NAC_CTE,ANIO_MES_NAC_CTE,CLUSTER,TOTAL,Municipio
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,3848,7353,0,1.00E+21,2017,Generacion X,29,TLAX,Sueldo,$  7501 A $10000,PERSONAL BASICO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,50096648,1,0,0,0,0,0,ND,Otros,Activo,0,90600,2017-0,70,7008,13,1,Apetatitlan de Antonio Carvajal
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion X,25,SIN,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60739626,1,0,0,0,0,0,ND,Otros,Prospecto,0,80378,2019-1,75,7509,13,1,Navolato
1.07E+11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,0,6,3,11358,326266.37,2017,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,M,U,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,52716967,1,0,0,0,0,0,ND,Otros,Prospecto,0,67280,2017-1,83,8306,14,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,108,48,3657,7534,2019,Generacion Y,14,JAL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,59518111,1,0,0,0,0,0,ND,Otros,Activo,0,45595,2019-0,99,9911,13,1,San Pedro Tlaquepaque
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,292,2,3486,232297.33,2020,Generacion Y,30,VER,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,63106018,1,0,0,0,0,0,ND,Otros,Prospecto,0,94100,2020-0,93,9302,13,1,Huatusco
1.08E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,58,58,0,1.00E+21,2018,Generacion X,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,54521846,1,0,0,0,0,0,ND,Otros,Activo,0,83344,2018-0,75,7505,3,1,Hermosillo
1.07E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.00E+21,2017,Generacion Y,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,53062641,1,0,0,0,0,0,ND,Otros,Activo,0,85532,2017-1,86,8612,3,1,SIN MUNICIPIO
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion X,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60805438,1,0,0,0,0,0,ND,Otros,Activo,0,83498,2019-1,67,6708,3,1,San Luis Rio Colorado
1.09E+11,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,2665,6094,14650,140.39,2020,Generacion Y,15,MEX,No Identificado,No Identificado,PERSONAL BASICO TRANSICION,F,S,D,10/31/2020,1,2,CON GASTO,Comercial,BANORTE,64018682,1,0,25,0,0,0,ND,Otros,Activo,0,54147,2020-1,88,8807,6,1,Tlalnepantla de Baz
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,395,247,10119,4001.98,2020,Generacion Y,9,CHIH,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,61167423,1,0,0,0,0,0,ND,Otros,Activo,0,32000,2020-0,98,9805,3,1,Juarez
1.04E+11,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.00E+21,2013,Generacion Y,15,MEX,Sueldo,No Identificado,PERSONAL SIN CAPTACION,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,37648126,0,0,0,0,0,0,ND,Secundaria,Activo,0,52600,2013-1,94,9412,10,1,Tianguistenco
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,71,34,5380,15806.35,2020,Generacion Y,22,QRO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,S,10/31/2020,2,1,CON GASTO,Comercial,BANORTE,62033036,1,0,0,0,0,0,ND,Secundaria,Prospecto,0,76118,2020-0,87,8708,13,1,Queretaro
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,71,71,0,1.00E+21,2019,Generacion X,26,SON,No Identificado,No Identificado,PERSONAL MASIVO,M,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,59362210,1,0,0,0,0,0,ND,Otros,Activo,0,83344,2019-0,70,7005,3,1,Hermosillo
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,57,1,1609,184859.77,2020,Generacion X,9,CHIH,Sueldo,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,63847617,1,0,0,0,0,0,ND,Otros,Activo,0,32000,2020-0,78,7810,13,1,Juarez
1.09E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,410,1513,4628,205.84,2019,Generacion Y,6,COAH,Sueldo,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2020,1,1,CON GASTO,Comercial,BANORTE,60147978,1,0,0,0,0,0,ND,Otros,Activo,0,25000,2019-0,81,8102,13,1,Saltillo
1.06E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,7,8,0,1.00E+21,2016,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,45677345,1,1,22,0,0,0,ND,Primaria,Prospecto,C,50226,2016-0,83,8310,2,1,Toluca
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,2,0,0,0,461,46,0,1.00E+21,2019,Generacion Y,25,SIN,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59861938,2,0,0,0,0,0,ND,Otros,Prospecto,D,80000,2019-0,93,9312,9,1,Culiacan
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,388,298,0,1.00E+21,2019,Generacion X,21,PUE,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,57861198,1,0,0,0,0,0,ND,Otros,Prospecto,D,73029,2019-0,69,6906,9,1,Pantepec
1.05E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.00E+21,2014,Generacion Y,23,Q ROO,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,38920067,1,0,20,0,0,0,ND,Preparatoria,Prospecto,C,77524,2014-0,80,8004,9,1,Benito Juarez
1.05E+11,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,10213,4,0,1.00E+21,2014,Generacion X,26,SON,Otros,$ 35001 A $ 50000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,39489718,1,0,23,0,1,1,ND,Licenciatura (Profesional),Prospecto,D,84623,2014-0,79,7904,1,1,Cananea
1.07E+11,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,495,23,25962,110659.76,2017,Baby Boombers,6,COAH,Sueldo,MAS DE $ 75000,PERSONAL MEDIO,M,C,M,10/31/2019,2,2,CON GASTO,Comercial,BANORTE,51431501,1,1,30,0,1,1,LIC,Licenciatura (Profesional),Prospecto,C,27296,2017-0,58,5803,18,1,Torreon
1.07E+11,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,1.00E+21,2017,Generacion Y,32,ZAC,Ingreso por Ventas,$ 15001 A $ 35000,PERSONAL MASIVO,M,C,M,10/31/2019,4,1,CON GASTO,Comercial,BANORTE,50166418,2,0,0,2,1,0,ND,Preparatoria,Prospecto,C,99320,2017-0,87,8705,17,1,Jerez
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,9,9,0,1.00E+21,2019,Generacion Y,18,NAY,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,58243019,1,0,0,0,0,0,ND,Otros,Prospecto,C,63738,2019-0,86,8603,9,1,Bahia de Banderas
1.07E+11,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1.00E+21,2017,Generacion Y,6,COAH,No Identificado,No Identificado,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,50479525,1,0,0,0,0,0,ND,Sin Escolaridad,Activo,0,25770,2017-0,82,8205,0,1,Monclova
1.06E+11,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,3,0,0,0,40475,40479,0,1.00E+21,2015,Baby Boombers,9,CHIH,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,44108523,2,0,0,0,1,1,ND,Secundaria,Prospecto,C,31510,2015-1,60,6002,1,1,Cuauhtemoc
1.09E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,2,0,0,0,968,10000,0,1.00E+21,2019,Generacion Y,5,CAM,No Identificado,No Identificado,PERSONAL MASIVO,F,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,60518313,2,1,27,0,0,0,SRA,Preparatoria,Prospecto,C,24120,2019-1,92,9212,2,1,Carmen
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,2,0,0,0,445,48,600,1146.1,2019,Generacion Y,14,JAL,Sueldo,No Identificado,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58842634,2,0,0,0,0,0,ND,Secundaria,Activo,D,49600,2019-0,92,9205,9,1,Zapotiltic
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,3,3,0,1.00E+21,2019,Generacion Y,24,SLP,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58202290,1,0,0,0,0,0,ND,Otros,Prospecto,C,78394,2019-0,85,8504,9,1,San Luis Potosi
1.05E+11,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,22,42,0,1.00E+21,2015,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL BASICO TRANSICION,F,C,M,10/31/2019,2,2,CON GASTO,Comercial,BANORTE,42495380,1,1,19,0,0,0,ND,Licenciatura (Profesional),Prospecto,C,64346,2015-0,90,9003,18,1,Monterrey
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1621,1455,2929,101.35,2019,Generacion Y,23,Q ROO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,S,D,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,59301292,1,0,21,0,0,0,ND,Otros,Prospecto,C,77539,2019-0,91,9105,9,1,Benito Juarez
1.09E+11,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,408,690,1617,134.19,2019,Generacion X,4,BCS,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59624932,1,0,30,0,1,1,ND,Otros,Prospecto,C,23310,2019-0,74,7406,1,1,La Paz
1.05E+11,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1.00E+21,2014,Generacion X,3,BC,Otros,$ 10001 A $ 15000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,40769350,0,0,23,0,0,0,ND,Secundaria,Activo,C,22163,2014-1,67,6710,10,1,Tijuana
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,64,64,0,1.00E+21,2019,Generacion Y,1,CDMX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58321013,1,0,0,0,0,0,ND,Licenciatura (Profesional),Prospecto,C,16780,2019-0,91,9112,9,1,Xochimilco
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,310,726,5456,651.36,2019,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,60256477,1,0,25,0,0,0,ND,Secundaria,Prospecto,C,67530,2019-0,95,9510,9,1,Montemorelos
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion Y,14,JAL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59911529,1,0,0,0,0,0,ND,Otros,Prospecto,C,45407,2019-0,89,8908,9,1,Tonala
1.07E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2017,Generacion Y,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,52126891,1,0,0,0,0,0,ND,Otros,Prospecto,C,27000,2017-0,89,8912,9,1,Torreon
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1.00E+21,2018,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,54968013,1,0,0,0,0,0,ND,Licenciatura (Profesional),Prospecto,C,67716,2018-0,89,8906,9,1,Linares
1.05E+11,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,24,46,0,1.00E+21,2014,Generacion X,3,BC,Sueldo,$ 15001 A $ 35000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,40641039,1,0,16,0,1,1,ND,Licenciatura (Profesional),Activo,C,22205,2014-0,71,7102,1,1,Tijuana
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,10,10,0,1.00E+21,2019,Generacion Y,15,MEX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58592891,1,0,0,0,0,0,ND,Otros,Prospecto,C,50255,2019-0,90,9001,9,1,Toluca
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,3,3,0,1.00E+21,2019,Generacion X,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58552336,1,0,0,0,0,0,ND,Otros,Prospecto,C,25000,2019-0,68,6806,9,1,Saltillo
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,2,0,0,0,36,57,0,1.00E+21,2019,Generacion Y,32,ZAC,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59639816,2,0,0,0,0,0,ND,Otros,Prospecto,D,98710,2019-0,91,9108,9,1,Ojocaliente
1.06E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,25,25,0,1.00E+21,2016,Generacion X,30,VER,Sueldo,MENOS DE $2000,PERSONAL BASICO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,46808174,1,1,25,0,0,0,ND,Preparatoria,Prospecto,C,94740,2016-0,67,6706,2,1,Camerino Z. Mendoza
1.08E+11,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,2,0,0,1,273027,272086,0,1.00E+21,2019,Baby Boombers,15,MEX,Ingreso por Ventas,$  7501 A $10000,PERSONAL MASIVO,M,C,M,10/31/2019,2,2,CON GASTO,Comercial,BANORTE,58709828,2,1,20,0,1,1,ND,Preparatoria,Activo,C,55280,2019-0,50,5006,16,1,Ecatepec de Morelos
1.07E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,8,0,0,1.00E+21,2017,Baby Boombers,1,CDMX,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,52874829,1,0,0,0,0,0,ND,Otros,Prospecto,D,5200,2017-1,60,6008,9,1,Cuajimalpa de Morelos
1.07E+11,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1.00E+21,2017,Baby Boombers,1,CDMX,Honorarios,$ 15001 A $ 35000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,50104244,0,0,18,0,1,1,LIC,Licenciatura (Profesional),Prospecto,C,5600,2017-0,53,5308,10,1,Cuajimalpa de Morelos
1.07E+11,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,4910,4812,0,1.00E+21,2017,Generacion Y,17,MOR,No Identificado,No Identificado,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,52409461,1,0,0,0,0,1,ND,Primaria,Prospecto,C,62950,2017-1,86,8611,9,1,Axochiapan
1.05E+11,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,2,0,0,0,8415,4705,0,1.00E+21,2014,Generacion X,29,TLAX,Sueldo,$  7501 A $10000,PERSONAL MEDIO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,40443377,2,0,0,0,0,1,LIC,Licenciatura (Profesional),Prospecto,C,90120,2014-0,78,7802,1,1,Ixtacuixtla de Mariano Matamoros
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,6,3,0,1.00E+21,2019,Generacion Y,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,57794833,1,0,0,0,0,0,ND,Secundaria,Prospecto,D,25110,2019-0,90,9007,9,1,Saltillo
1.07E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,220,6,1786,30906.94,2018,Generacion Y,19,NL,Sueldo,$  7501 A $10000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,53420750,1,0,0,0,0,0,ND,Secundaria,Activo,D,66670,2018-0,93,9307,9,1,Pesqueria
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,8,8,0,1.00E+21,2019,Generacion Y,19,NL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59455593,1,0,26,0,0,0,ND,Otros,Prospecto,C,67250,2019-0,98,9806,9,1,Juarez
1.08E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,1.00E+21,2018,Baby Boombers,16,MICH,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,M,D,D,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,54363490,2,1,30,0,0,0,ND,Licenciatura (Profesional),Activo,C,58330,2018-0,55,5508,2,1,Morelia
1.06E+11,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,13,0,0,1.00E+21,2016,Generacion Y,25,SIN,Ingreso por Ventas,$ 15001 A $ 35000,PERSONAL MASIVO,F,C,M,10/31/2019,4,1,CON GASTO,Comercial,BANORTE,47499899,1,0,0,2,1,0,ND,Preparatoria,Prospecto,C,82800,2016-0,88,8804,17,1,Rosario
1.09E+11,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,9,9,0,1.00E+21,2019,Generacion Y,26,SON,Sueldo,$  3001 A $ 4000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59494302,1,0,22,0,1,1,SRA,Carrera Tecnica,Activo,C,83540,2019-0,92,9207,1,1,San Luis Rio Colorado
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,871,1483,6219,319.39,2019,Generacion Y,3,BC,No Identificado,No Identificado,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,60088394,1,0,0,0,0,0,ND,Secundaria,Activo,D,22100,2019-0,94,9410,9,1,Tijuana
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,2757,3204,20249,532.08,2019,Generacion X,19,NL,Sueldo,MENOS DE $2000,PERSONAL BASICO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59817703,1,0,21,0,0,0,LIC,Licenciatura (Profesional),Prospecto,C,64860,2019-0,71,7102,9,1,Monterrey
1.05E+11,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1.00E+21,2014,Generacion Y,9,CHIH,Sueldo,$ 10001 A $ 15000,PERSONAL BASICO TRANSICION,F,C,S,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,39859822,0,0,23,0,1,1,ND,Preparatoria,Prospecto,C,33089,2014-0,88,8812,10,1,Delicias
1.07E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,204,1028,6185,501.83,2017,Generacion Y,28,TAMPS,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,52363711,1,0,0,0,0,0,ND,Secundaria,Prospecto,C,88240,2017-1,92,9204,9,1,Nuevo Laredo
1.07E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,10,18,0,1.00E+21,2018,Generacion Y,6,COAH,Sueldo,MENOS DE $2000,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,53828572,1,0,0,0,0,0,ND,Secundaria,Prospecto,C,26843,2018-0,98,9812,9,1,San Juan de Sabinas
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,6,6,0,1.00E+21,2019,Generacion Y,31,YUC,No Identificado,No Identificado,PERSONAL MASIVO,F,S,D,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,59524185,1,0,0,0,0,0,ND,Otros,Activo,C,97730,2019-0,98,9806,9,1,Espita
1.09E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,82,18,8000,44995.82,2019,Generacion Y,22,QRO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,59988991,1,0,23,0,0,0,ND,Secundaria,Prospecto,D,76030,2019-0,84,8411,9,1,Queretaro
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,535,0,7523,12538766.66,2018,Generacion Y,15,MEX,Sueldo,$  4001 A $ 7500,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,54153846,1,0,25,0,0,0,ND,Preparatoria,Prospecto,C,54110,2018-0,82,8206,9,1,Tlalnepantla de Baz
1.09E+11,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.00E+21,2019,Generacion X,27,TAB,Sueldo,$ 15001 A $ 35000,PERSONAL MASIVO,F,C,M,10/31/2019,4,1,CON GASTO,Comercial,BANORTE,60278839,1,1,20,2,1,0,LIC,Licenciatura (Profesional),Prospecto,C,86126,2019-1,68,6808,17,1,Centro
1.08E+11,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,153,2002,3931,96.33,2019,Generacion X,10,DGO,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,58987668,1,0,0,0,0,0,ND,Secundaria,Prospecto,C,34175,2019-0,71,7104,9,1,Durango
1.07E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1.00E+21,2017,Generacion Y,6,COAH,Sueldo,No Identificado,PERSONAL MASIVO,F,C,M,10/31/2019,2,1,CON GASTO,Comercial,BANORTE,50483367,1,1,24,0,0,0,ND,Otros,Activo,C,25000,2017-0,91,9101,2,1,Saltillo
1.07E+11,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,2,0,0,0,853,1369,1118,-18.28,2017,Generacion Y,14,JAL,Sueldo,MENOS DE $2000,PERSONAL MASIVO,M,C,M,10/31/2019,2,1,CON SALDO,Comercial,BANORTE,50949113,2,1,21,0,0,0,ND,Preparatoria,Prospecto,C,45140,2017-0,88,8805,19,1,Zapopan
1.06E+11,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,227,6,6679,115254.05,2016,Generacion Y,9,CHIH,Sueldo,$ 10001 A $ 15000,PERSONAL MASIVO,M,S,M,10/31/2019,1,1,CON GASTO,Comercial,BANORTE,45370605,1,1,19,0,1,1,ND,Preparatoria,Activo,C,32694,2016-0,81,8102,1,1,Juarez
